Transaction_ID,Account_ID,Customer_Name,Region,Account_Type,Transaction_Type,Currency,Amount,Fee_Charged,Interest_Accrued,Amount in USD,Fee charged in USD,Interest accrued in USD,Transaction_Date,Month,Year,,,,,
13985,1059,Ali,North,Checking,Transfer,USD,8200.25,53.66,51.33,8200.25,53.66,51.33,08/10/2024,October,2024,,,,,
13986,1076,Ahmed,South,Savings,Fee,SAR,4665.68,3.75,114.46,1259.7336,1.0125,30.9042,03/03/2024,March,2024,,,,,
13987,1044,Omar,West,Checking,Deposit,USD,5344.22,64.32,94.9,5344.22,64.32,94.9,27/11/2023,November,2023,,,,,
13988,1095,Lina,North,Investment,Interest,SAR,2430.34,51.73,-24.38,656.1918,13.9671,-6.5826,08/02/2023,February,2023,,,,,
13989,1033,Ahmed,East,Checking,Deposit,SAR,1736.82,22.04,-25.32,468.9414,5.9508,-6.8364,10/09/2023,September,2023,,,,,
13990,1044,Lina,East,Investment,Transfer,SAR,8231.78,76.44,129.13,2222.5806,20.6388,34.8651,09/09/2024,September,2024,,,,,
13991,1060,Ali,East,Savings,Fee,usd,7985.46,93.36,113.9,7985.46,93.36,113.9,21/08/2023,August,2023,,,,,
13992,1082,Lina,West,Investment,Deposit,USD,7775.82,32.27,43.58,7775.82,32.27,43.58,20/12/2023,December,2023,,,,,
13993,1015,Zain,East,Investment,Transfer,USD,4638.96,49.39,-23.93,4638.96,49.39,-23.93,19/06/2023,June,2023,,,,,
13994,1065,Fatima,East,Investment,Transfer,USD,8646.43,12.82,129.72,8646.43,12.82,129.72,05/08/2023,August,2023,,,,,
13995,1039,Zain,North,Checking,Transfer,SAR,9263.06,92.98,-3.86,2501.0262,25.1046,-1.0422,14/12/2023,December,2023,,,,,
13996,1016,Ahmed,North,Credit,Interest,SAR,3290.16,31.88,-42.89,888.3432,8.6076,-11.5803,09/06/2024,June,2024,,,,,
13997,1033,Omar,East,Investment,Withdrawal,SAR,2254.7,19.48,134.85,608.769,5.2596,36.4095,15/02/2024,February,2024,,,,,
13998,1015,Huda,East,Checking,Deposit,SAR,4647.99,47.84,111.79,1254.9573,12.9168,30.1833,11/06/2024,June,2024,,,,,
13999,1059,Omar,North,Checking,Withdrawal,SAR,1801.47,4.33,88.7,486.3969,1.1691,23.949,31/12/2024,December,2024,,,,,
14000,1065,Ali,South,Checking,Transfer,USD,8841.19,25.28,-43.19,8841.19,25.28,-43.19,11/11/2024,November,2024,,,,,
14001,1065,Ali,West,Credit,Withdrawal,USD,3386.53,6.77,55.69,3386.53,6.77,55.69,09/06/2024,June,2024,,,,,
14002,1089,Zain,West,Credit,Transfer,SAR,5765.96,12.74,80.73,1556.8092,3.4398,21.7971,31/08/2023,August,2023,,,,,
14003,1012,Huda,North,Credit,Transfer,SAR,5951.25,11.22,101.87,1606.8375,3.0294,27.5049,08/01/2023,January,2023,,,,,
14004,1055,Zain,West,Credit,Fee,SAR,5154.73,87.24,44.21,1391.7771,23.5548,11.9367,10/10/2023,October,2023,,,,,
14005,1030,Fatima,North,Savings,Fee,SAR,1573.69,93.04,140.67,424.8963,25.1208,37.9809,14/09/2024,September,2024,,,,,
14006,1033,Sara,North,Credit,Withdrawal,USD,9910.1,47.45,-1.04,9910.1,47.45,-1.04,05/07/2024,July,2024,,,,,
14007,1038,Huda,North,Credit,Deposit,SAR,1734.31,63.04,-36.05,468.2637,17.0208,-9.7335,02/08/2024,August,2024,,,,,
14008,1066,Sara,North,Credit,Withdrawal,SAR,7517.56,69.59,16.55,2029.7412,18.7893,4.4685,26/09/2024,September,2024,,,,,
14009,1007,Omar,South,Investment,Deposit,SAR,7915.72,39.13,82.36,2137.2444,10.5651,22.2372,15/06/2023,June,2023,,,,,
14010,1086,Fatima,East,Investment,Withdrawal,SAR,1460.19,37.02,97.43,394.2513,9.9954,26.3061,22/07/2023,July,2023,,,,,
14011,1077,Lina,East,Credit,Interest,USD,9332.3,67.56,97.7,9332.3,67.56,97.7,01/10/2024,October,2024,,,,,
14012,1054,Lina,South,Savings,Interest,SAR,4882.71,50.88,-27.87,1318.3317,13.7376,-7.5249,30/12/2023,December,2023,,,,,
14013,1026,Sara,West,Investment,Deposit,USD,6292.54,58.1,127.02,6292.54,58.1,127.02,01/06/2023,June,2023,,,,,
14014,1092,Ahmed,West,Checking,Fee,USD,6425.44,50.88,6.17,6425.44,50.88,6.17,29/02/2024,February,2024,,,,,
14015,1052,Omar,East,Investment,Deposit,SAR,5054.5,52.45,-8.02,1364.715,14.1615,-2.1654,19/10/2024,October,2024,,,,,
14016,1038,Sara,West,Checking,Withdrawal,SAR,1428.8,82.94,72.89,385.776,22.3938,19.6803,14/07/2024,July,2024,,,,,
14017,1064,Fatima,East,Investment,Transfer,SAR,7520.02,70.41,-7.63,2030.4054,19.0107,-2.0601,13/04/2024,April,2024,,,,,
14018,1016,Sara,East,Credit,Interest,SAR,5822.04,96.07,51.61,1571.9508,25.9389,13.9347,14/02/2024,February,2024,,,,,
14019,1029,Ali,South,Investment,Transfer,SAR,1195.62,79.1,31.41,322.8174,21.357,8.4807,29/05/2024,May,2024,,,,,
14020,1052,Zain,West,Credit,Interest,USD,7006.22,14.58,-3.59,7006.22,14.58,-3.59,08/09/2023,September,2023,,,,,
14021,1012,Ahmed,South,Credit,Withdrawal,USD,7030.6,50.88,8.41,7030.6,50.88,8.41,18/03/2023,March,2023,,,,,
14022,1020,Ali,East,Investment,Interest,USD,5489.38,66.56,35.48,5489.38,66.56,35.48,26/02/2024,February,2024,,,,,
14023,1018,Ali,East,Checking,Deposit,USD,914.58,64.6,19.23,914.58,64.6,19.23,20/01/2024,January,2024,,,,,
14024,1052,Fatima,East,Checking,Transfer,USD,3532.91,48.07,26.32,3532.91,48.07,26.32,14/01/2024,January,2024,,,,,
14025,1018,Zain,North,Investment,Transfer,SAR,518.73,6.25,97.09,140.0571,1.6875,26.2143,16/08/2023,August,2023,,,,,
14026,1056,Zain,North,Credit,Withdrawal,SAR,4781.18,95.15,-16.32,1290.9186,25.6905,-4.4064,28/04/2023,April,2023,,,,,
14027,1024,Huda,North,Checking,Transfer,USD,9065.41,85.19,75.52,9065.41,85.19,75.52,24/09/2023,September,2023,,,,,
14028,1085,Omar,South,Savings,Withdrawal,SAR,32.51,48.68,85.63,8.7777,13.1436,23.1201,23/08/2023,August,2023,,,,,
14029,1030,Ahmed,East,Credit,Fee,SAR,2673.72,50.88,110.42,721.9044,13.7376,29.8134,17/06/2023,June,2023,,,,,
14030,1080,Omar,West,Investment,Deposit,USD,8000.59,82.45,119.47,8000.59,82.45,119.47,05/12/2024,December,2024,,,,,
14031,1054,Fatima,South,Credit,Interest,USD,108.51,43.07,-18.27,108.51,43.07,-18.27,26/11/2024,November,2024,,,,,
14032,1022,Ahmed,South,Savings,Interest,USD,111.63,39.01,-22.35,111.63,39.01,-22.35,05/06/2024,June,2024,,,,,
14033,1031,Huda,South,Savings,Interest,SAR,6112.08,66.54,72.95,1650.2616,17.9658,19.6965,03/12/2023,December,2023,,,,,
14034,1061,Sara,West,Checking,Fee,USD,7894.11,75.87,101.38,7894.11,75.87,101.38,23/11/2023,November,2023,,,,,
14035,1073,Ali,East,Savings,Deposit,USD,7767.29,6.28,4.47,7767.29,6.28,4.47,25/12/2023,December,2023,,,,,
14036,1009,Ahmed,North,Credit,Transfer,SAR,7797.98,76.76,55.17,2105.4546,20.7252,14.8959,23/03/2024,March,2024,,,,,
14037,1099,Omar,East,Checking,Transfer,SAR,3616.45,73.39,104.45,976.4415,19.8153,28.2015,14/10/2024,October,2024,,,,,
14038,1071,Ali,East,Savings,Deposit,USD,8828.41,58.92,103.5,8828.41,58.92,103.5,17/06/2024,June,2024,,,,,
14039,1053,Fatima,South,Checking,Deposit,SAR,138.23,33.84,80.76,37.3221,9.1368,21.8052,05/12/2024,December,2024,,,,,
14040,1051,Omar,South,Checking,Interest,USD,3128.77,16.48,-34.24,3128.77,16.48,-34.24,26/08/2024,August,2024,,,,,
14041,1019,Sara,South,Investment,Transfer,SAR,3378.51,10.27,-39.87,912.1977,2.7729,-10.7649,07/04/2023,April,2023,,,,,
14042,1031,Fatima,North,Checking,Deposit,USD,1664.06,0.12,27.69,1664.06,0.12,27.69,14/10/2024,October,2024,,,,,
14043,1013,Lina,North,Checking,Transfer,SAR,3368.9,20.65,-44.66,909.603,5.5755,-12.0582,03/07/2024,July,2024,,,,,
14044,1049,Sara,North,Savings,Deposit,SAR,5862.98,41.13,130.83,1583.0046,11.1051,35.3241,13/09/2023,September,2023,,,,,
14045,1027,Sara,East,Credit,Withdrawal,SAR,5207.59,24.36,-45.97,1406.0493,6.5772,-12.4119,17/03/2024,March,2024,,,,,
14046,1052,Ali,South,Credit,Interest,USD,3201.08,30.9,-44.08,3201.08,30.9,-44.08,13/02/2024,February,2024,,,,,
14047,1023,Fatima,West,Savings,Deposit,USD,7495.78,39.05,-16.93,7495.78,39.05,-16.93,26/03/2023,March,2023,,,,,
14048,1078,Fatima,East,Credit,Fee,USD,7150.76,30.83,75.4,7150.76,30.83,75.4,21/02/2024,February,2024,,,,,
14049,1021,Ahmed,North,Checking,Deposit,SAR,2814.16,72.46,58.31,759.8232,19.5642,15.7437,02/07/2024,July,2024,,,,,
14050,1029,Omar,West,Investment,Withdrawal,SAR,3239.05,49.17,81.9,874.5435,13.2759,22.113,16/05/2024,May,2024,,,,,
14051,1062,Lina,West,Checking,Fee,SAR,2882.33,1.93,128.71,778.2291,0.5211,34.7517,27/11/2024,November,2024,,,,,
14052,1003,Fatima,South,Checking,Fee,USD,1297.22,22.67,40.99,1297.22,22.67,40.99,08/04/2023,April,2023,,,,,
14053,1076,Ahmed,West,Investment,Deposit,SAR,7530.29,70.97,-41.22,2033.1783,19.1619,-11.1294,25/06/2024,June,2024,,,,,
14054,1058,Lina,North,Savings,Withdrawal,USD,472.3,30.09,102.7,472.3,30.09,102.7,17/05/2024,May,2024,,,,,
14055,1086,Zain,South,Checking,Fee,USD,1514.3,92.01,51.33,1514.3,92.01,51.33,26/03/2024,March,2024,,,,,
14056,1007,Zain,West,Checking,Interest,USD,1061.99,71.27,-40.02,1061.99,71.27,-40.02,10/07/2023,July,2023,,,,,
14057,1081,Lina,South,Savings,Interest,USD,8255.14,28.99,-1.43,8255.14,28.99,-1.43,20/07/2023,July,2023,,,,,
14058,1011,Zain,West,Checking,Transfer,USD,449.65,51.64,104.12,449.65,51.64,104.12,18/11/2023,November,2023,,,,,
14059,1030,Huda,East,Checking,Transfer,SAR,6649.63,50.88,25.23,1795.4001,13.7376,6.8121,01/12/2024,December,2024,,,,,
14060,1077,Fatima,East,Credit,Withdrawal,SAR,454.3,19.34,44.53,122.661,5.2218,12.0231,15/09/2023,September,2023,,,,,
14061,1033,Huda,North,Savings,Fee,SAR,7866.57,24.62,114.64,2123.9739,6.6474,30.9528,04/06/2023,June,2023,,,,,
14062,1081,Omar,East,Checking,Interest,SAR,9128.01,50.71,-31.08,2464.5627,13.6917,-8.3916,01/05/2024,May,2024,,,,,
14063,1097,Fatima,East,Checking,Interest,SAR,4873.56,92.49,85.46,1315.8612,24.9723,23.0742,16/08/2023,August,2023,,,,,
14064,1074,Ahmed,East,Investment,Withdrawal,SAR,8047.37,34.4,-7,2172.7899,9.288,-1.89,31/05/2024,May,2024,,,,,
14065,1075,Huda,West,Investment,Fee,USD,7067.04,40.21,-37.47,7067.04,40.21,-37.47,02/10/2024,October,2024,,,,,
14066,1048,Huda,West,Investment,Withdrawal,SAR,7958.4,19.06,82.5,2148.768,5.1462,22.275,25/05/2024,May,2024,,,,,
14067,1078,Omar,South,Checking,Deposit,USD,7670.08,59.32,-25.72,7670.08,59.32,-25.72,15/03/2023,March,2023,,,,,
14068,1056,Huda,West,Checking,Interest,USD,2061.63,74.02,99.4,2061.63,74.02,99.4,31/12/2023,December,2023,,,,,
14069,1094,Sara,East,Investment,Withdrawal,USD,5000.59,44.06,-9.46,5000.59,44.06,-9.46,24/01/2023,January,2023,,,,,
14070,1092,Ahmed,West,Credit,Withdrawal,USD,9604.54,75.02,-40.3,9604.54,75.02,-40.3,07/04/2024,April,2024,,,,,
14071,1025,Zain,North,Credit,Deposit,USD,3441.89,30.26,-30.14,3441.89,30.26,-30.14,25/04/2024,April,2024,,,,,
14072,1017,Ahmed,South,Credit,Transfer,SAR,9705.17,70.7,118.25,2620.3959,19.089,31.9275,18/12/2024,December,2024,,,,,
14073,1095,Sara,South,Credit,Interest,SAR,5835.79,25.83,24.19,1575.6633,6.9741,6.5313,19/10/2024,October,2024,,,,,
14074,1085,Omar,West,Savings,Withdrawal,SAR,4621.5,78.06,10.45,1247.805,21.0762,2.8215,30/03/2023,March,2023,,,,,
14075,1037,Omar,East,Investment,Interest,USD,6581,83.06,48.24,6581,83.06,48.24,17/06/2024,June,2024,,,,,
14076,1080,Fatima,South,Checking,Transfer,SAR,8160.23,79.77,76.59,2203.2621,21.5379,20.6793,27/10/2023,October,2023,,,,,
14077,1086,Ahmed,North,Investment,Withdrawal,SAR,3948.14,21.55,-42.58,1065.9978,5.8185,-11.4966,13/02/2023,February,2023,,,,,
14078,1087,Lina,North,Credit,Deposit,USD,339.21,69.42,129.64,339.21,69.42,129.64,06/02/2023,February,2023,,,,,
14079,1049,Lina,South,Checking,Interest,USD,7090.97,53.85,141.7,7090.97,53.85,141.7,02/06/2024,June,2024,,,,,
14080,1007,Omar,East,Savings,Deposit,SAR,9562.11,98.6,33.46,2581.7697,26.622,9.0342,18/04/2024,April,2024,,,,,
14081,1040,Huda,East,Investment,Transfer,USD,6253.62,36.16,32.53,6253.62,36.16,32.53,07/10/2023,October,2023,,,,,
14082,1005,Omar,West,Checking,Transfer,USD,1892.26,77.13,51.33,1892.26,77.13,51.33,05/04/2024,April,2024,,,,,
14083,1068,Omar,West,Checking,Interest,USD,2489.94,37.01,35.86,2489.94,37.01,35.86,18/06/2023,June,2023,,,,,
14084,1043,Omar,South,Credit,Transfer,SAR,9098.41,39.69,121.24,2456.5707,10.7163,32.7348,11/03/2023,March,2023,,,,,
14085,1063,Omar,West,Credit,Fee,USD,145.49,11.1,-44.33,145.49,11.1,-44.33,01/08/2023,August,2023,,,,,
14086,1028,Lina,West,Investment,Withdrawal,USD,5491.98,23.97,47.93,5491.98,23.97,47.93,05/08/2024,August,2024,,,,,
14087,1027,Lina,West,Savings,Fee,USD,1595.19,16.45,140.49,1595.19,16.45,140.49,19/12/2024,December,2024,,,,,
14088,1010,Zain,North,Checking,Transfer,USD,2834.82,15.92,0.56,2834.82,15.92,0.56,13/03/2023,March,2023,,,,,
14089,1064,Zain,West,Credit,Interest,USD,3076.75,0.9,3.23,3076.75,0.9,3.23,29/06/2023,June,2023,,,,,
14090,1018,Fatima,South,Investment,Fee,SAR,2200.63,79.38,76.02,594.1701,21.4326,20.5254,27/07/2023,July,2023,,,,,
14091,1008,Omar,East,Credit,Transfer,SAR,7925.6,46.79,135.24,2139.912,12.6333,36.5148,26/06/2023,June,2023,,,,,
14092,1026,Lina,West,Investment,Withdrawal,USD,3328.77,80.42,-10.25,3328.77,80.42,-10.25,07/12/2024,December,2024,,,,,
14093,1033,Ahmed,East,Credit,Withdrawal,USD,3461.4,61.26,134.33,3461.4,61.26,134.33,28/10/2023,October,2023,,,,,
14094,1043,Sara,West,Savings,Deposit,SAR,4535.54,83.13,82.6,1224.5958,22.4451,22.302,03/06/2023,June,2023,,,,,
14095,1067,Fatima,South,Checking,Withdrawal,SAR,9023.93,50.38,148.61,2436.4611,13.6026,40.1247,03/06/2023,June,2023,,,,,
14096,1099,Lina,North,Credit,Fee,USD,6884.85,9.4,97.29,6884.85,9.4,97.29,30/01/2023,January,2023,,,,,
14097,1081,Ahmed,South,Checking,Withdrawal,USD,626.88,61.68,51.33,626.88,61.68,51.33,27/01/2023,January,2023,,,,,
14098,1014,Omar,North,Investment,Interest,SAR,402.23,67.78,112.98,108.6021,18.3006,30.5046,28/08/2023,August,2023,,,,,
14099,1050,Ali,West,Savings,Interest,USD,5668.23,62.65,-14.97,5668.23,62.65,-14.97,05/10/2024,October,2024,,,,,
14100,1012,Omar,West,Checking,Interest,USD,8871.74,80.13,139.2,8871.74,80.13,139.2,21/11/2024,November,2024,,,,,
14101,1082,Zain,North,Credit,Withdrawal,SAR,3239.28,73.15,-16.88,874.6056,19.7505,-4.5576,08/04/2023,April,2023,,,,,
14102,1048,Sara,South,Checking,Withdrawal,SAR,2485.24,43.26,-44.87,671.0148,11.6802,-12.1149,22/11/2023,November,2023,,,,,
14103,1069,Lina,South,Checking,Deposit,SAR,7484.43,81.91,89.57,2020.7961,22.1157,24.1839,25/08/2023,August,2023,,,,,
14104,1055,Lina,North,Investment,Transfer,SAR,6024.89,69.18,-13.08,1626.7203,18.6786,-3.5316,18/05/2023,May,2023,,,,,
14105,1075,Huda,West,Savings,Deposit,USD,5654.62,12.04,101.75,5654.62,12.04,101.75,21/09/2024,September,2024,,,,,
14106,1050,Sara,North,Savings,Fee,USD,1501.52,53.99,109.01,1501.52,53.99,109.01,09/09/2024,September,2024,,,,,
14107,1036,Huda,West,Checking,Interest,USD,1767.85,72.86,-2.66,1767.85,72.86,-2.66,01/07/2024,July,2024,,,,,
14108,1016,Sara,North,Checking,Withdrawal,USD,2825.06,55.33,-32.66,2825.06,55.33,-32.66,15/02/2023,February,2023,,,,,
14109,1057,Zain,West,Investment,Transfer,SAR,2076.32,94.9,50.16,560.6064,25.623,13.5432,07/09/2024,September,2024,,,,,
14110,1086,Huda,North,Checking,Transfer,SAR,9714.73,10.15,128.04,2622.9771,2.7405,34.5708,25/01/2024,January,2024,,,,,
14111,1089,Ahmed,East,Investment,Withdrawal,USD,195.92,72.23,119.46,195.92,72.23,119.46,30/12/2023,December,2023,,,,,
14112,1028,Huda,West,Savings,Deposit,USD,6264.3,82.45,-26.58,6264.3,82.45,-26.58,26/12/2023,December,2023,,,,,
14113,1032,Fatima,South,Savings,Transfer,USD,5180.81,70.27,142.96,5180.81,70.27,142.96,04/08/2024,August,2024,,,,,
14114,1059,Ahmed,North,Investment,Deposit,SAR,3239.28,38.56,2.79,874.6056,10.4112,0.7533,26/07/2023,July,2023,,,,,
14115,1090,Fatima,South,Checking,Withdrawal,SAR,8877.01,38.55,19.88,2396.7927,10.4085,5.3676,23/08/2024,August,2024,,,,,
14116,1088,Omar,North,Savings,Deposit,SAR,6704.92,58.66,-20.19,1810.3284,15.8382,-5.4513,29/05/2024,May,2024,,,,,
14117,1054,Sara,South,Credit,Interest,USD,9983.56,39.71,25.56,9983.56,39.71,25.56,01/01/2024,January,2024,,,,,
14118,1009,Ahmed,South,Investment,Withdrawal,USD,1694.87,88.32,51.33,1694.87,88.32,51.33,13/03/2024,March,2024,,,,,
14119,1046,Sara,North,Savings,Withdrawal,USD,887.8,10.99,51.22,887.8,10.99,51.22,19/08/2023,August,2023,,,,,
14120,1022,Omar,North,Savings,Transfer,SAR,1402.58,63.92,115.51,378.6966,17.2584,31.1877,27/02/2024,February,2024,,,,,
14121,1084,Ali,South,Savings,Transfer,USD,2700.22,13.41,51.33,2700.22,13.41,51.33,13/04/2024,April,2024,,,,,
14122,1020,Lina,South,Credit,Transfer,SAR,4173.7,54.02,2.71,1126.899,14.5854,0.7317,21/09/2024,September,2024,,,,,
14123,1012,Sara,South,Credit,Interest,USD,8627.41,71.56,61.49,8627.41,71.56,61.49,07/11/2023,November,2023,,,,,
14124,1032,Omar,West,Credit,Interest,USD,2843.08,16.55,-37.16,2843.08,16.55,-37.16,30/01/2024,January,2024,,,,,
14125,1023,Sara,West,Checking,Fee,usd,9153.28,70.4,66.16,9153.28,70.4,66.16,24/04/2023,April,2023,,,,,
14126,1010,Omar,East,Investment,Withdrawal,SAR,4634.45,14,27.93,1251.3015,3.78,7.5411,21/07/2023,July,2023,,,,,
14127,1016,Fatima,West,Checking,Transfer,USD,6474.23,62.06,-30.32,6474.23,62.06,-30.32,07/04/2024,April,2024,,,,,
14128,1067,Omar,West,Credit,Withdrawal,SAR,2651.43,50.56,11.49,715.8861,13.6512,3.1023,25/06/2024,June,2024,,,,,
14129,1046,Huda,North,Investment,Deposit,SAR,1568.58,50.88,129.62,423.5166,13.7376,34.9974,30/12/2023,December,2023,,,,,
14130,1024,Ali,East,Checking,Interest,SAR,8695.87,11.15,67.21,2347.8849,3.0105,18.1467,04/09/2023,September,2023,,,,,
14131,1093,Sara,East,Checking,Fee,SAR,1103.97,73.59,130.65,298.0719,19.8693,35.2755,15/08/2024,August,2024,,,,,
14132,1072,Omar,West,Checking,Deposit,SAR,7742.47,38.18,32.16,2090.4669,10.3086,8.6832,03/09/2023,September,2023,,,,,
14133,1020,Omar,North,Credit,Withdrawal,USD,5814.03,8.65,145.78,5814.03,8.65,145.78,03/07/2023,July,2023,,,,,
14134,1083,Sara,North,Savings,Interest,USD,8612.77,77.28,22,8612.77,77.28,22,17/02/2024,February,2024,,,,,
14135,1082,Lina,East,Investment,Transfer,USD,7181.01,23.29,101.36,7181.01,23.29,101.36,30/09/2023,September,2023,,,,,
14136,1082,Ali,North,Credit,Deposit,USD,2823.82,73.65,11.08,2823.82,73.65,11.08,28/06/2024,June,2024,,,,,
14137,1011,Ali,South,Investment,Interest,SAR,5748.53,56.49,-28.8,1552.1031,15.2523,-7.776,05/09/2024,September,2024,,,,,
14138,1036,Omar,West,Credit,Withdrawal,USD,140.61,19.45,116.61,140.61,19.45,116.61,04/10/2023,October,2023,,,,,
14139,1041,Ahmed,South,Checking,Withdrawal,SAR,4757.43,50.88,102.52,1284.5061,13.7376,27.6804,14/09/2024,September,2024,,,,,
14140,1016,Fatima,East,Checking,Deposit,USD,869.28,59.32,114.13,869.28,59.32,114.13,13/05/2024,May,2024,,,,,
14141,1047,Ali,East,Savings,Deposit,USD,4295.16,2.52,9.94,4295.16,2.52,9.94,18/12/2024,December,2024,,,,,
14142,1027,Ali,North,Savings,Deposit,SAR,1105.02,6.55,90.73,298.3554,1.7685,24.4971,04/05/2024,May,2024,,,,,
14143,1040,Zain,North,Investment,Fee,USD,9555.24,70.22,-6.02,9555.24,70.22,-6.02,03/08/2023,August,2023,,,,,
14144,1098,Huda,East,Savings,Transfer,USD,5235.45,53.89,-47.74,5235.45,53.89,-47.74,13/04/2023,April,2023,,,,,
14145,1046,Ali,East,Savings,Interest,USD,9133.05,32.63,123.3,9133.05,32.63,123.3,12/08/2024,August,2024,,,,,
14146,1017,Fatima,South,Investment,Withdrawal,USD,233.44,53.92,54.71,233.44,53.92,54.71,24/06/2023,June,2023,,,,,
14147,1077,Huda,South,Credit,Withdrawal,USD,6380.16,50.88,146.73,6380.16,50.88,146.73,21/02/2023,February,2023,,,,,
14148,1098,Huda,North,Savings,Transfer,USD,3076.48,56.53,27.01,3076.48,56.53,27.01,24/10/2023,October,2023,,,,,
14149,1070,Sara,South,Credit,Deposit,USD,4323.97,64.26,141.37,4323.97,64.26,141.37,24/06/2023,June,2023,,,,,
14150,1012,Sara,North,Checking,Deposit,SAR,8732.14,94.03,73.01,2357.6778,25.3881,19.7127,09/12/2023,December,2023,,,,,
14151,1081,Sara,North,Savings,Withdrawal,USD,9800.41,38.88,52.44,9800.41,38.88,52.44,11/12/2024,December,2024,,,,,
14152,1012,Sara,West,Checking,Transfer,USD,2472.45,30.12,10.56,2472.45,30.12,10.56,22/08/2024,August,2024,,,,,
14153,1099,Zain,North,Checking,Withdrawal,USD,9483.05,3.84,115.06,9483.05,3.84,115.06,20/06/2023,June,2023,,,,,
14154,1030,Ali,South,Credit,Deposit,USD,6890.38,14.71,115.76,6890.38,14.71,115.76,06/02/2023,February,2023,,,,,
14155,1001,Sara,East,Investment,Interest,USD,9514.63,10.62,33.39,9514.63,10.62,33.39,26/09/2024,September,2024,,,,,
14156,1015,Omar,East,Savings,Deposit,USD,5628.05,33.54,95.46,5628.05,33.54,95.46,20/07/2023,July,2023,,,,,
14157,1008,Ahmed,South,Credit,Interest,SAR,9607.96,61,39.45,2594.1492,16.47,10.6515,05/03/2023,March,2023,,,,,
14158,1072,Sara,East,Investment,Fee,USD,8925.63,4.63,97.93,8925.63,4.63,97.93,30/04/2024,April,2024,,,,,
14159,1037,Ali,North,Checking,Transfer,USD,1294.63,72.77,148.84,1294.63,72.77,148.84,30/03/2024,March,2024,,,,,
14160,1074,Sara,East,Savings,Withdrawal,SAR,3114.79,39.74,51.33,840.9933,10.7298,13.8591,30/11/2024,November,2024,,,,,
14161,1053,Zain,South,Checking,Deposit,SAR,2438.2,96.35,76.81,658.314,26.0145,20.7387,27/12/2024,December,2024,,,,,
14162,1055,Fatima,East,Checking,Transfer,USD,5725.27,56.84,25.98,5725.27,56.84,25.98,13/02/2024,February,2024,,,,,
14163,1085,Fatima,North,Savings,Deposit,USD,4957.285,77.14,59.67,4957.285,77.14,59.67,30/05/2023,May,2023,,,,,
14164,1096,Ali,North,Investment,Transfer,USD,7596.52,86.12,124.83,7596.52,86.12,124.83,16/05/2024,May,2024,,,,,
14165,1099,Omar,South,Investment,Transfer,SAR,7270.22,88.88,19.52,1962.9594,23.9976,5.2704,27/09/2024,September,2024,,,,,
14166,1086,Fatima,South,Savings,Deposit,SAR,3758.9,51.85,-35.52,1014.903,13.9995,-9.5904,10/12/2024,December,2024,,,,,
14167,1044,Lina,South,Savings,Deposit,USD,1404.97,39.67,109.79,1404.97,39.67,109.79,01/07/2024,July,2024,,,,,
14168,1033,Fatima,West,Credit,Transfer,USD,2113.73,56.05,61,2113.73,56.05,61,05/10/2023,October,2023,,,,,
14169,1008,Ahmed,West,Credit,Transfer,SAR,7419.36,40.21,39.88,2003.2272,10.8567,10.7676,04/02/2023,February,2023,,,,,
14170,1087,Ali,North,Checking,Deposit,SAR,1483.87,24.07,-13.33,400.6449,6.4989,-3.5991,16/09/2024,September,2024,,,,,
14171,1007,Omar,West,Savings,Deposit,SAR,2237.24,32.39,-31.43,604.0548,8.7453,-8.4861,24/06/2023,June,2023,,,,,
14172,1006,Ali,West,Investment,Withdrawal,SAR,4251.28,23.28,5.75,1147.8456,6.2856,1.5525,02/02/2023,February,2023,,,,,
14173,1035,Fatima,East,Checking,Withdrawal,USD,730.4,26.94,93.78,730.4,26.94,93.78,25/12/2024,December,2024,,,,,
14174,1017,Fatima,West,Checking,Withdrawal,SAR,4957.285,9.36,32.35,1338.46695,2.5272,8.7345,15/12/2024,December,2024,,,,,
14175,1002,Fatima,East,Checking,Fee,SAR,1506.18,42.65,64.05,406.6686,11.5155,17.2935,01/02/2024,February,2024,,,,,
14176,1027,Huda,South,Checking,Transfer,USD,9513.7,23.53,-33.59,9513.7,23.53,-33.59,11/09/2023,September,2023,,,,,
14177,1069,Zain,East,Investment,Interest,SAR,1923.34,44.84,-25.35,519.3018,12.1068,-6.8445,21/07/2024,July,2024,,,,,
